Year,Primary Type,Arrest,Community Area,ID
2011,INTIMIDATION,False,50.0,3
2011,INTIMIDATION,False,51.0,2
2011,INTIMIDATION,False,52.0,3
2011,INTIMIDATION,False,53.0,1
2011,INTIMIDATION,False,55.0,1
2011,INTIMIDATION,False,58.0,2
2011,INTIMIDATION,False,60.0,1
2011,INTIMIDATION,False,61.0,4
2011,INTIMIDATION,False,64.0,1
2011,INTIMIDATION,False,67.0,4
2011,INTIMIDATION,False,68.0,6
2011,INTIMIDATION,False,69.0,2
2011,INTIMIDATION,False,71.0,3
2011,INTIMIDATION,False,72.0,2
2011,INTIMIDATION,False,73.0,2
2011,INTIMIDATION,False,77.0,2
2011,INTIMIDATION,True,1.0,1
2011,INTIMIDATION,True,2.0,1
2011,INTIMIDATION,True,8.0,1
2011,INTIMIDATION,True,14.0,1
2011,INTIMIDATION,True,15.0,2
2011,INTIMIDATION,True,19.0,3
2011,INTIMIDATION,True,22.0,2
2011,INTIMIDATION,True,24.0,1
2011,INTIMIDATION,True,25.0,2
2011,INTIMIDATION,True,27.0,2
2011,INTIMIDATION,True,28.0,1
2011,INTIMIDATION,True,30.0,5
2011,INTIMIDATION,True,31.0,1
2011,INTIMIDATION,True,32.0,2
2011,INTIMIDATION,True,37.0,1
2011,INTIMIDATION,True,43.0,1
2011,INTIMIDATION,True,45.0,2
2011,INTIMIDATION,True,49.0,1
2011,INTIMIDATION,True,60.0,3
2011,INTIMIDATION,True,63.0,4
2011,INTIMIDATION,True,66.0,2
2011,INTIMIDATION,True,67.0,1
2011,INTIMIDATION,True,71.0,2
2011,KIDNAPPING,False,1.0,2
2011,KIDNAPPING,False,2.0,3
2011,KIDNAPPING,False,3.0,2
2011,KIDNAPPING,False,4.0,4
2011,KIDNAPPING,False,5.0,1
2011,KIDNAPPING,False,6.0,1
2011,KIDNAPPING,False,7.0,2
2011,KIDNAPPING,False,9.0,1
2011,KIDNAPPING,False,10.0,2
2011,KIDNAPPING,False,15.0,3
2011,KIDNAPPING,False,16.0,3
2011,KIDNAPPING,False,17.0,3
2011,KIDNAPPING,False,19.0,1
2011,KIDNAPPING,False,20.0,2
2011,KIDNAPPING,False,21.0,1
2011,KIDNAPPING,False,22.0,7
2011,KIDNAPPING,False,23.0,4
2011,KIDNAPPING,False,24.0,2
2011,KIDNAPPING,False,25.0,12
2011,KIDNAPPING,False,26.0,6
2011,KIDNAPPING,False,27.0,6
2011,KIDNAPPING,False,28.0,4
2011,KIDNAPPING,False,29.0,1
2011,KIDNAPPING,False,30.0,3
2011,KIDNAPPING,False,31.0,2
2011,KIDNAPPING,False,32.0,4
2011,KIDNAPPING,False,33.0,2
2011,KIDNAPPING,False,34.0,3
2011,KIDNAPPING,False,35.0,1
2011,KIDNAPPING,False,36.0,1
2011,KIDNAPPING,False,38.0,4
2011,KIDNAPPING,False,39.0,1
2011,KIDNAPPING,False,40.0,3
2011,KIDNAPPING,False,41.0,2
2011,KIDNAPPING,False,42.0,7
2011,KIDNAPPING,False,43.0,6
2011,KIDNAPPING,False,44.0,5
2011,KIDNAPPING,False,45.0,2
2011,KIDNAPPING,False,46.0,8
2011,KIDNAPPING,False,47.0,1
2011,KIDNAPPING,False,48.0,3
2011,KIDNAPPING,False,49.0,8
2011,KIDNAPPING,False,52.0,3
2011,KIDNAPPING,False,53.0,5
2011,KIDNAPPING,False,54.0,2
2011,KIDNAPPING,False,56.0,2
2011,KIDNAPPING,False,57.0,1
2011,KIDNAPPING,False,58.0,2
2011,KIDNAPPING,False,59.0,1
2011,KIDNAPPING,False,60.0,2
2011,KIDNAPPING,False,61.0,6
2011,KIDNAPPING,False,62.0,1
2011,KIDNAPPING,False,63.0,2
2011,KIDNAPPING,False,64.0,1
2011,KIDNAPPING,False,65.0,6
2011,KIDNAPPING,False,66.0,11
2011,KIDNAPPING,False,67.0,9
2011,KIDNAPPING,False,68.0,8
2011,KIDNAPPING,False,69.0,7
2011,KIDNAPPING,False,70.0,4
2011,KIDNAPPING,False,71.0,12
2011,KIDNAPPING,False,72.0,3
2011,KIDNAPPING,False,73.0,3
2011,KIDNAPPING,False,74.0,1
2011,KIDNAPPING,False,75.0,3
2011,KIDNAPPING,True,1.0,1
2011,KIDNAPPING,True,5.0,1
2011,KIDNAPPING,True,7.0,2
2011,KIDNAPPING,True,8.0,1
2011,KIDNAPPING,True,19.0,2
2011,KIDNAPPING,True,21.0,1
2011,KIDNAPPING,True,25.0,3
2011,KIDNAPPING,True,26.0,1
2011,KIDNAPPING,True,29.0,1
2011,KIDNAPPING,True,30.0,2
2011,KIDNAPPING,True,42.0,1
2011,KIDNAPPING,True,44.0,1
2011,KIDNAPPING,True,58.0,5
2011,KIDNAPPING,True,59.0,1
2011,KIDNAPPING,True,60.0,2
2011,KIDNAPPING,True,63.0,1
2011,KIDNAPPING,True,69.0,1
2011,KIDNAPPING,True,70.0,2
2011,KIDNAPPING,True,71.0,1
2011,KIDNAPPING,True,75.0,1
2011,LIQUOR LAW VIOLATION,False,21.0,1
2011,LIQUOR LAW VIOLATION,False,34.0,1
2011,LIQUOR LAW VIOLATION,False,61.0,1
2011,LIQUOR LAW VIOLATION,False,75.0,1
2011,LIQUOR LAW VIOLATION,True,1.0,14
2011,LIQUOR LAW VIOLATION,True,2.0,11
2011,LIQUOR LAW VIOLATION,True,3.0,8
2011,LIQUOR LAW VIOLATION,True,4.0,9
2011,LIQUOR LAW VIOLATION,True,5.0,2
2011,LIQUOR LAW VIOLATION,True,6.0,22
2011,LIQUOR LAW VIOLATION,True,7.0,21
2011,LIQUOR LAW VIOLATION,True,8.0,38
2011,LIQUOR LAW VIOLATION,True,9.0,3
2011,LIQUOR LAW VIOLATION,True,10.0,3
2011,LIQUOR LAW VIOLATION,True,11.0,1
2011,LIQUOR LAW VIOLATION,True,13.0,2
2011,LIQUOR LAW VIOLATION,True,14.0,12
2011,LIQUOR LAW VIOLATION,True,15.0,14
2011,LIQUOR LAW VIOLATION,True,16.0,13
2011,LIQUOR LAW VIOLATION,True,17.0,5
2011,LIQUOR LAW VIOLATION,True,18.0,2
2011,LIQUOR LAW VIOLATION,True,19.0,23
2011,LIQUOR LAW VIOLATION,True,20.0,2
2011,LIQUOR LAW VIOLATION,True,21.0,18
2011,LIQUOR LAW VIOLATION,True,22.0,21
2011,LIQUOR LAW VIOLATION,True,23.0,17
2011,LIQUOR LAW VIOLATION,True,24.0,51
2011,LIQUOR LAW VIOLATION,True,25.0,16
2011,LIQUOR LAW VIOLATION,True,26.0,17
2011,LIQUOR LAW VIOLATION,True,27.0,6
2011,LIQUOR LAW VIOLATION,True,28.0,15
2011,LIQUOR LAW VIOLATION,True,29.0,6
2011,LIQUOR LAW VIOLATION,True,30.0,33
2011,LIQUOR LAW VIOLATION,True,31.0,16
2011,LIQUOR LAW VIOLATION,True,32.0,10
2011,LIQUOR LAW VIOLATION,True,33.0,2
2011,LIQUOR LAW VIOLATION,True,35.0,2
2011,LIQUOR LAW VIOLATION,True,38.0,3
2011,LIQUOR LAW VIOLATION,True,41.0,3
2011,LIQUOR LAW VIOLATION,True,42.0,1
2011,LIQUOR LAW VIOLATION,True,43.0,2
2011,LIQUOR LAW VIOLATION,True,44.0,8
2011,LIQUOR LAW VIOLATION,True,46.0,16
2011,LIQUOR LAW VIOLATION,True,47.0,1
2011,LIQUOR LAW VIOLATION,True,48.0,1
2011,LIQUOR LAW VIOLATION,True,49.0,6
2011,LIQUOR LAW VIOLATION,True,50.0,1
2011,LIQUOR LAW VIOLATION,True,51.0,5
2011,LIQUOR LAW VIOLATION,True,53.0,3
2011,LIQUOR LAW VIOLATION,True,54.0,2
2011,LIQUOR LAW VIOLATION,True,55.0,5
2011,LIQUOR LAW VIOLATION,True,56.0,4
2011,LIQUOR LAW VIOLATION,True,57.0,3
2011,LIQUOR LAW VIOLATION,True,58.0,8
2011,LIQUOR LAW VIOLATION,True,59.0,1
2011,LIQUOR LAW VIOLATION,True,60.0,5
2011,LIQUOR LAW VIOLATION,True,61.0,10
2011,LIQUOR LAW VIOLATION,True,62.0,4
2011,LIQUOR LAW VIOLATION,True,63.0,13
2011,LIQUOR LAW VIOLATION,True,64.0,4
2011,LIQUOR LAW VIOLATION,True,65.0,4
2011,LIQUOR LAW VIOLATION,True,66.0,13
2011,LIQUOR LAW VIOLATION,True,67.0,8
2011,LIQUOR LAW VIOLATION,True,68.0,4
2011,LIQUOR LAW VIOLATION,True,69.0,4
2011,LIQUOR LAW VIOLATION,True,70.0,5
2011,LIQUOR LAW VIOLATION,True,71.0,11
2011,LIQUOR LAW VIOLATION,True,72.0,2
2011,LIQUOR LAW VIOLATION,True,73.0,2
2011,LIQUOR LAW VIOLATION,True,74.0,3
2011,LIQUOR LAW VIOLATION,True,76.0,2
2011,LIQUOR LAW VIOLATION,True,77.0,13
2011,MOTOR VEHICLE THEFT,False,1.0,160
2011,MOTOR VEHICLE THEFT,False,2.0,223
2011,MOTOR VEHICLE THEFT,False,3.0,194
2011,MOTOR VEHICLE THEFT,False,4.0,139
2011,MOTOR VEHICLE THEFT,False,5.0,108
2011,MOTOR VEHICLE THEFT,False,6.0,316
2011,MOTOR VEHICLE THEFT,False,7.0,261
2011,MOTOR VEHICLE THEFT,False,8.0,223
2011,MOTOR VEHICLE THEFT,False,9.0,7
2011,MOTOR VEHICLE THEFT,False,10.0,43
2011,MOTOR VEHICLE THEFT,False,11.0,64
2011,MOTOR VEHICLE THEFT,False,12.0,18
2011,MOTOR VEHICLE THEFT,False,13.0,63
2011,MOTOR VEHICLE THEFT,False,14.0,203
2011,MOTOR VEHICLE THEFT,False,15.0,284
2011,MOTOR VEHICLE THEFT,False,16.0,396
2011,MOTOR VEHICLE THEFT,False,17.0,109
2011,MOTOR VEHICLE THEFT,False,18.0,91
2011,MOTOR VEHICLE THEFT,False,19.0,567
2011,MOTOR VEHICLE THEFT,False,20.0,154
2011,MOTOR VEHICLE THEFT,False,21.0,390
2011,MOTOR VEHICLE THEFT,False,22.0,628
2011,MOTOR VEHICLE THEFT,False,23.0,600
2011,MOTOR VEHICLE THEFT,False,24.0,609
2011,MOTOR VEHICLE THEFT,False,25.0,759
2011,MOTOR VEHICLE THEFT,False,26.0,232
2011,MOTOR VEHICLE THEFT,False,27.0,333
2011,MOTOR VEHICLE THEFT,False,28.0,525
2011,MOTOR VEHICLE THEFT,False,29.0,445
2011,MOTOR VEHICLE THEFT,False,30.0,551
2011,MOTOR VEHICLE THEFT,False,31.0,285
2011,MOTOR VEHICLE THEFT,False,32.0,116
2011,MOTOR VEHICLE THEFT,False,33.0,67
2011,MOTOR VEHICLE THEFT,False,34.0,104
2011,MOTOR VEHICLE THEFT,False,35.0,124
2011,MOTOR VEHICLE THEFT,False,36.0,34
2011,MOTOR VEHICLE THEFT,False,37.0,62
2011,MOTOR VEHICLE THEFT,False,38.0,243
2011,MOTOR VEHICLE THEFT,False,39.0,75
2011,MOTOR VEHICLE THEFT,False,40.0,194
2011,MOTOR VEHICLE THEFT,False,41.0,123
2011,MOTOR VEHICLE THEFT,False,42.0,226
2011,MOTOR VEHICLE THEFT,False,43.0,608
2011,MOTOR VEHICLE THEFT,False,44.0,482
2011,MOTOR VEHICLE THEFT,False,45.0,112
2011,MOTOR VEHICLE THEFT,False,46.0,289
2011,MOTOR VEHICLE THEFT,False,47.0,32
2011,MOTOR VEHICLE THEFT,False,48.0,159
2011,MOTOR VEHICLE THEFT,False,49.0,629
2011,MOTOR VEHICLE THEFT,False,50.0,63
2011,MOTOR VEHICLE THEFT,False,51.0,114
2011,MOTOR VEHICLE THEFT,False,52.0,74
2011,MOTOR VEHICLE THEFT,False,53.0,384
2011,MOTOR VEHICLE THEFT,False,54.0,51
2011,MOTOR VEHICLE THEFT,False,55.0,39
2011,MOTOR VEHICLE THEFT,False,56.0,93
2011,MOTOR VEHICLE THEFT,False,57.0,112
2011,MOTOR VEHICLE THEFT,False,58.0,458
2011,MOTOR VEHICLE THEFT,False,59.0,106
2011,MOTOR VEHICLE THEFT,False,60.0,124
2011,MOTOR VEHICLE THEFT,False,61.0,438
2011,MOTOR VEHICLE THEFT,False,62.0,87
2011,MOTOR VEHICLE THEFT,False,63.0,374
2011,MOTOR VEHICLE THEFT,False,64.0,32
2011,MOTOR VEHICLE THEFT,False,65.0,153
2011,MOTOR VEHICLE THEFT,False,66.0,533
2011,MOTOR VEHICLE THEFT,False,67.0,360
2011,MOTOR VEHICLE THEFT,False,68.0,348
2011,MOTOR VEHICLE THEFT,False,69.0,548
2011,MOTOR VEHICLE THEFT,False,70.0,162
2011,MOTOR VEHICLE THEFT,False,71.0,520
2011,MOTOR VEHICLE THEFT,False,72.0,37
2011,MOTOR VEHICLE THEFT,False,73.0,241
2011,MOTOR VEHICLE THEFT,False,74.0,14
2011,MOTOR VEHICLE THEFT,False,75.0,123
2011,MOTOR VEHICLE THEFT,False,76.0,34
2011,MOTOR VEHICLE THEFT,False,77.0,156
2011,MOTOR VEHICLE THEFT,True,1.0,15
2011,MOTOR VEHICLE THEFT,True,2.0,13
2011,MOTOR VEHICLE THEFT,True,3.0,9
2011,MOTOR VEHICLE THEFT,True,4.0,4
2011,MOTOR VEHICLE THEFT,True,5.0,4
2011,MOTOR VEHICLE THEFT,True,6.0,25
2011,MOTOR VEHICLE THEFT,True,7.0,13
2011,MOTOR VEHICLE THEFT,True,8.0,27
2011,MOTOR VEHICLE THEFT,True,11.0,1
2011,MOTOR VEHICLE THEFT,True,13.0,2
2011,MOTOR VEHICLE THEFT,True,14.0,8
2011,MOTOR VEHICLE THEFT,True,15.0,14
2011,MOTOR VEHICLE THEFT,True,16.0,6
2011,MOTOR VEHICLE THEFT,True,17.0,3
2011,MOTOR VEHICLE THEFT,True,18.0,4
2011,MOTOR VEHICLE THEFT,True,19.0,21
2011,MOTOR VEHICLE THEFT,True,20.0,12
2011,MOTOR VEHICLE THEFT,True,21.0,10
2011,MOTOR VEHICLE THEFT,True,22.0,15
2011,MOTOR VEHICLE THEFT,True,23.0,36
2011,MOTOR VEHICLE THEFT,True,24.0,24
2011,MOTOR VEHICLE THEFT,True,25.0,57
2011,MOTOR VEHICLE THEFT,True,26.0,21
2011,MOTOR VEHICLE THEFT,True,27.0,35
2011,MOTOR VEHICLE THEFT,True,28.0,33
2011,MOTOR VEHICLE THEFT,True,29.0,47
2011,MOTOR VEHICLE THEFT,True,30.0,23
2011,MOTOR VEHICLE THEFT,True,31.0,12
2011,MOTOR VEHICLE THEFT,True,32.0,12
2011,MOTOR VEHICLE THEFT,True,33.0,7
2011,MOTOR VEHICLE THEFT,True,34.0,3
2011,MOTOR VEHICLE THEFT,True,35.0,17
2011,MOTOR VEHICLE THEFT,True,36.0,1
2011,MOTOR VEHICLE THEFT,True,37.0,4
2011,MOTOR VEHICLE THEFT,True,38.0,20
2011,MOTOR VEHICLE THEFT,True,39.0,4
2011,MOTOR VEHICLE THEFT,True,40.0,16
2011,MOTOR VEHICLE THEFT,True,41.0,6
2011,MOTOR VEHICLE THEFT,True,42.0,11
2011,MOTOR VEHICLE THEFT,True,43.0,19
2011,MOTOR VEHICLE THEFT,True,44.0,16
2011,MOTOR VEHICLE THEFT,True,45.0,6
2011,MOTOR VEHICLE THEFT,True,46.0,13
2011,MOTOR VEHICLE THEFT,True,47.0,1
2011,MOTOR VEHICLE THEFT,True,48.0,5
2011,MOTOR VEHICLE THEFT,True,49.0,20
2011,MOTOR VEHICLE THEFT,True,50.0,2
2011,MOTOR VEHICLE THEFT,True,51.0,10
2011,MOTOR VEHICLE THEFT,True,53.0,12
2011,MOTOR VEHICLE THEFT,True,55.0,1
2011,MOTOR VEHICLE THEFT,True,56.0,8
2011,MOTOR VEHICLE THEFT,True,57.0,5
2011,MOTOR VEHICLE THEFT,True,58.0,10
2011,MOTOR VEHICLE THEFT,True,59.0,3
2011,MOTOR VEHICLE THEFT,True,60.0,5
2011,MOTOR VEHICLE THEFT,True,61.0,21
2011,MOTOR VEHICLE THEFT,True,62.0,1
2011,MOTOR VEHICLE THEFT,True,63.0,9
2011,MOTOR VEHICLE THEFT,True,64.0,2
2011,MOTOR VEHICLE THEFT,True,65.0,8
2011,MOTOR VEHICLE THEFT,True,66.0,31
2011,MOTOR VEHICLE THEFT,True,67.0,36
2011,MOTOR VEHICLE THEFT,True,68.0,28
2011,MOTOR VEHICLE THEFT,True,69.0,12
2011,MOTOR VEHICLE THEFT,True,70.0,17
2011,MOTOR VEHICLE THEFT,True,71.0,16
2011,MOTOR VEHICLE THEFT,True,72.0,4
2011,MOTOR VEHICLE THEFT,True,73.0,9
2011,MOTOR VEHICLE THEFT,True,74.0,1
2011,MOTOR VEHICLE THEFT,True,75.0,7
2011,MOTOR VEHICLE THEFT,True,76.0,4
2011,MOTOR VEHICLE THEFT,True,77.0,9
2011,NARCOTICS,False,1.0,1
2011,NARCOTICS,False,6.0,1
2011,NARCOTICS,False,8.0,2
2011,NARCOTICS,False,15.0,1
2011,NARCOTICS,False,16.0,1
2011,NARCOTICS,False,17.0,1
2011,NARCOTICS,False,19.0,2
2011,NARCOTICS,False,23.0,1
2011,NARCOTICS,False,24.0,1
2011,NARCOTICS,False,25.0,14
2011,NARCOTICS,False,26.0,1
2011,NARCOTICS,False,28.0,1
2011,NARCOTICS,False,29.0,1
2011,NARCOTICS,False,36.0,1
2011,NARCOTICS,False,37.0,1
2011,NARCOTICS,False,38.0,2
2011,NARCOTICS,False,40.0,2
2011,NARCOTICS,False,42.0,1
2011,NARCOTICS,False,43.0,1
2011,NARCOTICS,False,49.0,3
2011,NARCOTICS,False,51.0,1
2011,NARCOTICS,False,53.0,3
2011,NARCOTICS,False,63.0,1
2011,NARCOTICS,False,66.0,4
2011,NARCOTICS,False,67.0,2
2011,NARCOTICS,False,68.0,2
2011,NARCOTICS,False,71.0,1
2011,NARCOTICS,False,73.0,1
2011,NARCOTICS,False,76.0,1
2011,NARCOTICS,True,1.0,474
2011,NARCOTICS,True,2.0,278
2011,NARCOTICS,True,3.0,697
2011,NARCOTICS,True,4.0,153
2011,NARCOTICS,True,5.0,58
2011,NARCOTICS,True,6.0,288
2011,NARCOTICS,True,7.0,99
2011,NARCOTICS,True,8.0,428
2011,NARCOTICS,True,9.0,5
2011,NARCOTICS,True,10.0,32
2011,NARCOTICS,True,11.0,52
2011,NARCOTICS,True,12.0,20
2011,NARCOTICS,True,13.0,46
2011,NARCOTICS,True,14.0,225
2011,NARCOTICS,True,15.0,257
2011,NARCOTICS,True,16.0,283
2011,NARCOTICS,True,17.0,81
2011,NARCOTICS,True,18.0,24
2011,NARCOTICS,True,19.0,547
2011,NARCOTICS,True,20.0,194
2011,NARCOTICS,True,21.0,225
2011,NARCOTICS,True,22.0,301
2011,NARCOTICS,True,23.0,2369
2011,NARCOTICS,True,24.0,519
2011,NARCOTICS,True,25.0,5458
2011,NARCOTICS,True,26.0,1654
2011,NARCOTICS,True,27.0,1336
2011,NARCOTICS,True,28.0,553
2011,NARCOTICS,True,29.0,2104
2011,NARCOTICS,True,30.0,575
2011,NARCOTICS,True,31.0,305
2011,NARCOTICS,True,32.0,286
2011,NARCOTICS,True,33.0,40
2011,NARCOTICS,True,34.0,82
2011,NARCOTICS,True,35.0,215
2011,NARCOTICS,True,36.0,44
2011,NARCOTICS,True,37.0,133
2011,NARCOTICS,True,38.0,628
2011,NARCOTICS,True,39.0,132
2011,NARCOTICS,True,40.0,567
2011,NARCOTICS,True,41.0,114
2011,NARCOTICS,True,42.0,870
2011,NARCOTICS,True,43.0,1188
2011,NARCOTICS,True,44.0,706
2011,NARCOTICS,True,45.0,76
2011,NARCOTICS,True,46.0,666
2011,NARCOTICS,True,47.0,45
2011,NARCOTICS,True,48.0,108
2011,NARCOTICS,True,49.0,1260
2011,NARCOTICS,True,50.0,47
2011,NARCOTICS,True,51.0,197
2011,NARCOTICS,True,52.0,193
2011,NARCOTICS,True,53.0,727
2011,NARCOTICS,True,54.0,80
2011,NARCOTICS,True,55.0,47
2011,NARCOTICS,True,56.0,227
2011,NARCOTICS,True,57.0,59
2011,NARCOTICS,True,58.0,239
2011,NARCOTICS,True,59.0,125
2011,NARCOTICS,True,60.0,126
2011,NARCOTICS,True,61.0,1264
2011,NARCOTICS,True,62.0,80
2011,NARCOTICS,True,63.0,419
2011,NARCOTICS,True,64.0,60
2011,NARCOTICS,True,65.0,139
2011,NARCOTICS,True,66.0,1506
2011,NARCOTICS,True,67.0,1390
2011,NARCOTICS,True,68.0,1007
2011,NARCOTICS,True,69.0,1083
2011,NARCOTICS,True,70.0,220
2011,NARCOTICS,True,71.0,1453
2011,NARCOTICS,True,72.0,38
2011,NARCOTICS,True,73.0,399
2011,NARCOTICS,True,74.0,37
2011,NARCOTICS,True,75.0,229
2011,NARCOTICS,True,76.0,157
2011,NARCOTICS,True,77.0,191
2011,OBSCENITY,False,13.0,1
2011,OBSCENITY,False,27.0,1
2011,OBSCENITY,False,32.0,1
2011,OBSCENITY,False,38.0,1
2011,OBSCENITY,False,41.0,1
2011,OBSCENITY,False,42.0,1
2011,OBSCENITY,False,69.0,2
2011,OBSCENITY,False,70.0,1
2011,OBSCENITY,True,1.0,2
2011,OBSCENITY,True,2.0,2
2011,OBSCENITY,True,13.0,1
2011,OBSCENITY,True,19.0,1
2011,OBSCENITY,True,21.0,1
2011,OBSCENITY,True,23.0,1
2011,OBSCENITY,True,24.0,1
2011,OBSCENITY,True,25.0,1
2011,OBSCENITY,True,28.0,1
2011,OBSCENITY,True,29.0,2
2011,OBSCENITY,True,30.0,1
2011,OBSCENITY,True,31.0,1
2011,OBSCENITY,True,33.0,1
2011,OBSCENITY,True,39.0,1
2011,OBSCENITY,True,42.0,1
2011,OBSCENITY,True,44.0,1
2011,OBSCENITY,True,46.0,1
2011,OBSCENITY,True,49.0,1
2011,OBSCENITY,True,59.0,2
2011,OBSCENITY,True,60.0,1
2011,OBSCENITY,True,62.0,1
2011,OBSCENITY,True,64.0,1
2011,OBSCENITY,True,65.0,1
2011,OBSCENITY,True,66.0,1
2011,OBSCENITY,True,68.0,1
2011,OBSCENITY,True,70.0,1
2011,OBSCENITY,True,75.0,1
2011,OFFENSE INVOLVING CHILDREN,False,1.0,24
2011,OFFENSE INVOLVING CHILDREN,False,2.0,24
2011,OFFENSE INVOLVING CHILDREN,False,3.0,14
2011,OFFENSE INVOLVING CHILDREN,False,4.0,4
2011,OFFENSE INVOLVING CHILDREN,False,5.0,2
2011,OFFENSE INVOLVING CHILDREN,False,6.0,6
2011,OFFENSE INVOLVING CHILDREN,False,7.0,9
2011,OFFENSE INVOLVING CHILDREN,False,8.0,14
2011,OFFENSE INVOLVING CHILDREN,False,9.0,1
2011,OFFENSE INVOLVING CHILDREN,False,10.0,10
2011,OFFENSE INVOLVING CHILDREN,False,11.0,18
2011,OFFENSE INVOLVING CHILDREN,False,12.0,5
2011,OFFENSE INVOLVING CHILDREN,False,13.0,7
2011,OFFENSE INVOLVING CHILDREN,False,14.0,23
2011,OFFENSE INVOLVING CHILDREN,False,15.0,29
2011,OFFENSE INVOLVING CHILDREN,False,16.0,24
2011,OFFENSE INVOLVING CHILDREN,False,17.0,14
2011,OFFENSE INVOLVING CHILDREN,False,18.0,8
2011,OFFENSE INVOLVING CHILDREN,False,19.0,60
2011,OFFENSE INVOLVING CHILDREN,False,20.0,15
2011,OFFENSE INVOLVING CHILDREN,False,21.0,26
2011,OFFENSE INVOLVING CHILDREN,False,22.0,48
2011,OFFENSE INVOLVING CHILDREN,False,23.0,67
2011,OFFENSE INVOLVING CHILDREN,False,24.0,28
2011,OFFENSE INVOLVING CHILDREN,False,25.0,115
2011,OFFENSE INVOLVING CHILDREN,False,26.0,26
2011,OFFENSE INVOLVING CHILDREN,False,27.0,24
2011,OFFENSE INVOLVING CHILDREN,False,28.0,45
2011,OFFENSE INVOLVING CHILDREN,False,29.0,51
2011,OFFENSE INVOLVING CHILDREN,False,30.0,33
2011,OFFENSE INVOLVING CHILDREN,False,31.0,24
2011,OFFENSE INVOLVING CHILDREN,False,32.0,5
2011,OFFENSE INVOLVING CHILDREN,False,33.0,3
2011,OFFENSE INVOLVING CHILDREN,False,34.0,5
2011,OFFENSE INVOLVING CHILDREN,False,35.0,13
2011,OFFENSE INVOLVING CHILDREN,False,36.0,7
2011,OFFENSE INVOLVING CHILDREN,False,37.0,9
2011,OFFENSE INVOLVING CHILDREN,False,38.0,22
2011,OFFENSE INVOLVING CHILDREN,False,39.0,14
2011,OFFENSE INVOLVING CHILDREN,False,40.0,17
2011,OFFENSE INVOLVING CHILDREN,False,41.0,12
2011,OFFENSE INVOLVING CHILDREN,False,42.0,44
2011,OFFENSE INVOLVING CHILDREN,False,43.0,67
2011,OFFENSE INVOLVING CHILDREN,False,44.0,38
2011,OFFENSE INVOLVING CHILDREN,False,45.0,10
2011,OFFENSE INVOLVING CHILDREN,False,46.0,48
2011,OFFENSE INVOLVING CHILDREN,False,47.0,6
2011,OFFENSE INVOLVING CHILDREN,False,48.0,16
2011,OFFENSE INVOLVING CHILDREN,False,49.0,62
2011,OFFENSE INVOLVING CHILDREN,False,50.0,11
2011,OFFENSE INVOLVING CHILDREN,False,51.0,25
2011,OFFENSE INVOLVING CHILDREN,False,52.0,28
2011,OFFENSE INVOLVING CHILDREN,False,53.0,46
2011,OFFENSE INVOLVING CHILDREN,False,54.0,7
2011,OFFENSE INVOLVING CHILDREN,False,55.0,8
2011,OFFENSE INVOLVING CHILDREN,False,56.0,17
2011,OFFENSE INVOLVING CHILDREN,False,57.0,6
2011,OFFENSE INVOLVING CHILDREN,False,58.0,28
2011,OFFENSE INVOLVING CHILDREN,False,59.0,12
2011,OFFENSE INVOLVING CHILDREN,False,60.0,14
2011,OFFENSE INVOLVING CHILDREN,False,61.0,46
2011,OFFENSE INVOLVING CHILDREN,False,62.0,10
2011,OFFENSE INVOLVING CHILDREN,False,63.0,37
2011,OFFENSE INVOLVING CHILDREN,False,64.0,17
2011,OFFENSE INVOLVING CHILDREN,False,65.0,21
2011,OFFENSE INVOLVING CHILDREN,False,66.0,62
2011,OFFENSE INVOLVING CHILDREN,False,67.0,47
2011,OFFENSE INVOLVING CHILDREN,False,68.0,50
2011,OFFENSE INVOLVING CHILDREN,False,69.0,41
2011,OFFENSE INVOLVING CHILDREN,False,70.0,22
2011,OFFENSE INVOLVING CHILDREN,False,71.0,74
2011,OFFENSE INVOLVING CHILDREN,False,72.0,14
2011,OFFENSE INVOLVING CHILDREN,False,73.0,25
2011,OFFENSE INVOLVING CHILDREN,False,74.0,18
2011,OFFENSE INVOLVING CHILDREN,False,75.0,9
2011,OFFENSE INVOLVING CHILDREN,False,76.0,5
2011,OFFENSE INVOLVING CHILDREN,False,77.0,10
2011,OFFENSE INVOLVING CHILDREN,True,1.0,5
2011,OFFENSE INVOLVING CHILDREN,True,2.0,4
2011,OFFENSE INVOLVING CHILDREN,True,3.0,4
2011,OFFENSE INVOLVING CHILDREN,True,5.0,2
2011,OFFENSE INVOLVING CHILDREN,True,6.0,2
2011,OFFENSE INVOLVING CHILDREN,True,8.0,10
2011,OFFENSE INVOLVING CHILDREN,True,10.0,1
2011,OFFENSE INVOLVING CHILDREN,True,11.0,1
2011,OFFENSE INVOLVING CHILDREN,True,12.0,1
2011,OFFENSE INVOLVING CHILDREN,True,14.0,4
2011,OFFENSE INVOLVING CHILDREN,True,15.0,9
2011,OFFENSE INVOLVING CHILDREN,True,16.0,2
2011,OFFENSE INVOLVING CHILDREN,True,17.0,2
2011,OFFENSE INVOLVING CHILDREN,True,18.0,2
2011,OFFENSE INVOLVING CHILDREN,True,19.0,12
2011,OFFENSE INVOLVING CHILDREN,True,20.0,9
2011,OFFENSE INVOLVING CHILDREN,True,21.0,10
